20news-50	no	10	20	0.2	0.29	020	0.438	0.086
20news-50	no	10	20	0.2	0.29	040	0.450	0.084
20news-50	no	10	20	0.2	0.29	060	0.456	0.085
20news-50	no	10	20	0.2	0.29	080	0.457	0.084
20news-50	no	10	20	0.2	0.29	100	0.459	0.082
20news-50	no	10	20	0.2	0.29	120	0.457	0.085
20news-50	no	10	20	0.2	0.29	140	0.456	0.083
20news-50	no	10	20	0.2	0.29	160	0.458	0.083
20news-50	no	10	20	0.2	0.29	180	0.457	0.082
20news-50	no	10	20	0.2	0.29	200	0.458	0.083
20news-50	no	10	20	0.3	0.38	000	0.419	0.068
20news-50	no	10	20	0.3	0.38	020	0.448	0.071
20news-50	no	10	20	0.3	0.38	040	0.457	0.079
20news-50	no	10	20	0.3	0.38	060	0.463	0.083
20news-50	no	10	20	0.3	0.38	080	0.467	0.081
20news-50	no	10	20	0.3	0.38	100	0.462	0.080
20news-50	no	10	20	0.3	0.38	120	0.463	0.079
20news-50	no	10	20	0.3	0.38	140	0.463	0.081
20news-50	no	10	20	0.3	0.38	160	0.463	0.080
20news-50	no	10	20	0.3	0.38	180	0.464	0.080
20news-50	no	10	20	0.3	0.38	200	0.464	0.080
20news-50	no	10	20	0.4	0.47	000	0.419	0.068
20news-50	no	10	20	0.4	0.47	020	0.457	0.079
20news-50	no	10	20	0.4	0.47	040	0.464	0.079
20news-50	no	10	20	0.4	0.47	060	0.466	0.082
20news-50	no	10	20	0.4	0.47	080	0.471	0.082
20news-50	no	10	20	0.4	0.47	100	0.470	0.080
20news-50	no	10	20	0.4	0.47	120	0.473	0.082
20news-50	no	10	20	0.4	0.47	140	0.474	0.080
20news-50	no	10	20	0.4	0.47	160	0.472	0.083
20news-50	no	10	20	0.4	0.47	180	0.472	0.081
20news-50	no	10	20	0.4	0.47	200	0.471	0.082
20news-50	no	10	20	0.5	0.55	000	0.419	0.068
20news-50	no	10	20	0.5	0.55	020	0.450	0.081
20news-50	no	10	20	0.5	0.55	040	0.460	0.087
20news-50	no	10	20	0.5	0.55	060	0.461	0.088
20news-50	no	10	20	0.5	0.55	080	0.465	0.080
20news-50	no	10	20	0.5	0.55	100	0.468	0.080
20news-50	no	10	20	0.5	0.55	120	0.464	0.081
20news-50	no	10	20	0.5	0.55	140	0.467	0.078
20news-50	no	10	20	0.5	0.55	160	0.466	0.080
20news-50	no	10	20	0.5	0.55	180	0.468	0.079
20news-50	no	10	20	0.5	0.55	200	0.467	0.080
20news-50	no	10	20	0.6	0.64	000	0.419	0.068
20news-50	no	10	20	0.6	0.64	020	0.453	0.080
20news-50	no	10	20	0.6	0.64	040	0.451	0.078
20news-50	no	10	20	0.6	0.64	060	0.449	0.079
20news-50	no	10	20	0.6	0.64	080	0.447	0.080
20news-50	no	10	20	0.6	0.64	100	0.448	0.080
20news-50	no	10	20	0.6	0.64	120	0.453	0.080
20news-50	no	10	20	0.6	0.64	140	0.454	0.081
20news-50	no	10	20	0.6	0.64	160	0.455	0.080
20news-50	no	10	20	0.6	0.64	180	0.456	0.080
20news-50	no	10	20	0.6	0.64	200	0.455	0.081
20news-50	no	10	20	0.7	0.73	000	0.419	0.068
20news-50	no	10	20	0.7	0.73	020	0.443	0.075
20news-50	no	10	20	0.7	0.73	040	0.460	0.082
20news-50	no	10	20	0.7	0.73	060	0.463	0.083
20news-50	no	10	20	0.7	0.73	080	0.462	0.085
20news-50	no	10	20	0.7	0.73	100	0.462	0.083
20news-50	no	10	20	0.7	0.73	120	0.461	0.082
20news-50	no	10	20	0.7	0.73	140	0.463	0.084
20news-50	no	10	20	0.7	0.73	160	0.465	0.085
20news-50	no	10	20	0.7	0.73	180	0.463	0.085
20news-50	no	10	20	0.7	0.73	200	0.463	0.084
20news-50	no	10	20	0.8	0.82	000	0.419	0.068
20news-50	no	10	20	0.8	0.82	020	0.435	0.077
20news-50	no	10	20	0.8	0.82	040	0.449	0.077
20news-50	no	10	20	0.8	0.82	060	0.455	0.078
20news-50	no	10	20	0.8	0.82	080	0.452	0.079
20news-50	no	10	20	0.8	0.82	100	0.455	0.080
