200	mixture	no	20	50	0.2	0.23	180	0.426	0.077
200	mixture	no	20	50	0.2	0.23	200	0.423	0.075
200	mixture	no	20	50	0.5	0.52	000	0.401	0.054
200	mixture	no	20	50	0.5	0.52	020	0.431	0.070
200	mixture	no	20	50	0.5	0.52	040	0.427	0.068
200	mixture	no	20	50	0.5	0.52	060	0.425	0.074
200	mixture	no	20	50	0.5	0.52	080	0.429	0.073
200	mixture	no	20	50	0.5	0.52	100	0.428	0.072
200	mixture	no	20	50	0.5	0.52	120	0.430	0.077
200	mixture	no	20	50	0.5	0.52	140	0.429	0.078
200	mixture	no	20	50	0.5	0.52	160	0.429	0.078
200	mixture	no	20	50	0.5	0.52	180	0.429	0.077
200	mixture	no	20	50	0.5	0.52	200	0.428	0.078
200	mixture	no	4	100	0.2	0.24	000	0.401	0.054
200	mixture	no	4	100	0.2	0.24	020	0.416	0.054
200	mixture	no	4	100	0.2	0.24	040	0.414	0.063
200	mixture	no	4	100	0.2	0.24	060	0.413	0.063
200	mixture	no	4	100	0.2	0.24	080	0.413	0.065
200	mixture	no	4	100	0.2	0.24	100	0.413	0.065
200	mixture	no	4	100	0.2	0.24	120	0.418	0.068
200	mixture	no	4	100	0.2	0.24	140	0.418	0.069
200	mixture	no	4	100	0.2	0.24	160	0.414	0.068
200	mixture	no	4	100	0.2	0.24	180	0.414	0.068
200	mixture	no	4	100	0.2	0.24	200	0.411	0.070
200	mixture	no	4	100	0.5	0.52	000	0.401	0.054
200	mixture	no	4	100	0.5	0.52	020	0.414	0.059
200	mixture	no	4	100	0.5	0.52	040	0.410	0.063
200	mixture	no	4	100	0.5	0.52	060	0.406	0.063
200	mixture	no	4	100	0.5	0.52	080	0.405	0.062
200	mixture	no	4	100	0.5	0.52	100	0.411	0.065
200	mixture	no	4	100	0.5	0.52	120	0.412	0.067
200	mixture	no	4	100	0.5	0.52	140	0.413	0.068
200	mixture	no	4	100	0.5	0.52	160	0.414	0.069
200	mixture	no	4	100	0.5	0.52	180	0.414	0.070
