200	cos	0.1	2	080	0.444	0.076
200	cos	0.1	2	090	0.446	0.078
200	cos	0.1	2	100	0.446	0.078
200	cos	0.1	2	110	0.446	0.078
200	cos	0.1	2	120	0.446	0.076
200	cos	0.1	2	130	0.447	0.078
200	cos	0.1	2	140	0.449	0.077
200	cos	0.1	2	150	0.449	0.077
200	cos	0.1	2	160	0.448	0.078
200	cos	0.1	2	170	0.447	0.078
200	cos	0.1	2	180	0.447	0.077
200	cos	0.1	2	190	0.445	0.077
200	cos	0.1	2	200	0.447	0.077
200	cos	0.1	20	000	0.419	0.067
200	cos	0.1	20	010	0.431	0.079
200	cos	0.1	20	020	0.431	0.076
200	cos	0.1	20	030	0.439	0.075
200	cos	0.1	20	040	0.440	0.078
200	cos	0.1	20	050	0.436	0.077
200	cos	0.1	20	060	0.438	0.075
200	cos	0.1	20	070	0.436	0.076
200	cos	0.1	20	080	0.435	0.075
200	cos	0.1	20	090	0.437	0.074
200	cos	0.1	20	100	0.439	0.073
200	cos	0.1	20	110	0.440	0.074
200	cos	0.1	20	120	0.438	0.075
200	cos	0.1	20	130	0.439	0.077
200	cos	0.1	20	140	0.437	0.076
200	cos	0.1	20	150	0.438	0.076
200	cos	0.1	20	160	0.440	0.076
200	cos	0.1	20	170	0.437	0.077
200	cos	0.1	20	180	0.439	0.074
200	cos	0.1	20	190	0.441	0.075
200	cos	0.1	20	200	0.440	0.074
200	cos	0.1	3	000	0.419	0.067
200	cos	0.1	3	010	0.433	0.076
200	cos	0.1	3	020	0.439	0.079
200	cos	0.1	3	030	0.444	0.082
200	cos	0.1	3	040	0.443	0.083
200	cos	0.1	3	050	0.443	0.079
200	cos	0.1	3	060	0.446	0.081
200	cos	0.1	3	070	0.448	0.080
200	cos	0.1	3	080	0.446	0.079
200	cos	0.1	3	090	0.447	0.079
200	cos	0.1	3	100	0.447	0.079
200	cos	0.1	3	110	0.449	0.079
200	cos	0.1	3	120	0.449	0.082
200	cos	0.1	3	130	0.452	0.080
200	cos	0.1	3	140	0.450	0.080
200	cos	0.1	3	150	0.450	0.079
200	cos	0.1	3	160	0.450	0.080
200	cos	0.1	3	170	0.450	0.080
200	cos	0.1	3	180	0.447	0.080
200	cos	0.1	3	190	0.446	0.080
200	cos	0.1	3	200	0.449	0.080
200	cos	0.1	5	000	0.419	0.067
200	cos	0.1	5	010	0.433	0.078
200	cos	0.1	5	020	0.438	0.081
200	cos	0.1	5	030	0.441	0.081
200	cos	0.1	5	040	0.440	0.079
200	cos	0.1	5	050	0.444	0.078
200	cos	0.1	5	060	0.447	0.079
200	cos	0.1	5	070	0.449	0.081
200	cos	0.1	5	080	0.453	0.082
200	cos	0.1	5	090	0.451	0.080
200	cos	0.1	5	100	0.450	0.083
200	cos	0.1	5	110	0.451	0.084
200	cos	0.1	5	120	0.452	0.085
200	cos	0.1	5	130	0.451	0.085
200	cos	0.1	5	140	0.452	0.087
200	cos	0.1	5	150	0.453	0.085
200	cos	0.1	5	160	0.452	0.085
200	cos	0.1	5	170	0.452	0.084
200	cos	0.1	5	180	0.453	0.084
200	cos	0.1	5	190	0.453	0.084
200	cos	0.1	5	200	0.453	0.083
200	cos	0.1	50	000	0.419	0.067
200	cos	0.1	50	010	0.413	0.068
200	cos	0.1	50	020	0.425	0.079
200	cos	0.1	50	030	0.429	0.080
200	cos	0.1	50	040	0.433	0.087
200	cos	0.1	50	050	0.435	0.085
200	cos	0.1	50	060	0.438	0.087
200	cos	0.1	50	070	0.436	0.086
200	cos	0.1	50	080	0.440	0.083
200	cos	0.1	50	090	0.439	0.082
200	cos	0.1	50	100	0.442	0.084
200	cos	0.1	50	110	0.445	0.084
200	cos	0.1	50	120	0.445	0.084
200	cos	0.1	50	130	0.444	0.087
200	cos	0.1	50	140	0.443	0.085
200	cos	0.1	50	150	0.446	0.084
200	cos	0.1	50	160	0.447	0.086
200	cos	0.1	50	170	0.448	0.082
200	cos	0.1	50	180	0.447	0.082
200	cos	0.1	50	190	0.448	0.081
200	cos	0.1	50	200	0.449	0.082
200	cos	0.2	1	000	0.419	0.067
200	cos	0.2	1	010	0.440	0.086
200	cos	0.2	1	020	0.442	0.085
200	cos	0.2	1	030	0.441	0.080
200	cos	0.2	1	040	0.443	0.085
200	cos	0.2	1	050	0.446	0.083
200	cos	0.2	1	060	0.449	0.081
200	cos	0.2	1	070	0.450	0.082
200	cos	0.2	1	080	0.452	0.081
200	cos	0.2	1	090	0.453	0.083
200	cos	0.2	1	100	0.453	0.080
200	cos	0.2	1	110	0.452	0.078
200	cos	0.2	1	120	0.453	0.077
200	cos	0.2	1	130	0.454	0.078
200	cos	0.2	1	140	0.454	0.078
200	cos	0.2	1	150	0.453	0.078
200	cos	0.2	1	160	0.453	0.077
200	cos	0.2	1	170	0.453	0.077
200	cos	0.2	1	180	0.454	0.077
200	cos	0.2	1	190	0.454	0.078
200	cos	0.2	1	200	0.454	0.078
200	cos	0.2	10	000	0.419	0.067
200	cos	0.2	10	010	0.437	0.082
200	cos	0.2	10	020	0.441	0.083
200	cos	0.2	10	030	0.443	0.079
200	cos	0.2	10	040	0.445	0.077
