200	no	10	20	1.0	1.0	060	0.422	0.061
200	no	10	20	1.0	1.0	080	0.422	0.061
200	no	10	20	1.0	1.0	100	0.423	0.060
200	no	10	20	1.0	1.0	120	0.422	0.061
200	no	10	20	1.0	1.0	140	0.421	0.061
200	no	10	20	1.0	1.0	160	0.421	0.061
200	no	10	20	1.0	1.0	180	0.419	0.062
200	no	10	20	1.0	1.0	200	0.419	0.061
Wed, 2016-11-02 14:26; 289 topic files
nips-50	no	10	20	0.0	0.0	000	0.406	0.052
nips-50	no	10	20	0.0	0.0	020	0.403	0.054
nips-50	no	10	20	0.0	0.0	040	0.404	0.056
nips-50	no	10	20	0.0	0.0	060	0.402	0.054
nips-50	no	10	20	0.0	0.0	080	0.406	0.059
nips-50	no	10	20	0.0	0.0	100	0.406	0.059
nips-50	no	10	20	0.0	0.0	120	0.406	0.061
nips-50	no	10	20	0.0	0.0	140	0.406	0.059
nips-50	no	10	20	0.0	0.0	160	0.406	0.053
nips-50	no	10	20	0.0	0.0	180	0.409	0.056
nips-50	no	10	20	0.0	0.0	200	0.407	0.059
nips-50	no	10	20	0.001	0.05	000	0.406	0.052
nips-50	no	10	20	0.001	0.05	020	0.399	0.060
nips-50	no	10	20	0.001	0.05	040	0.397	0.063
nips-50	no	10	20	0.001	0.05	060	0.394	0.060
nips-50	no	10	20	0.001	0.05	080	0.394	0.063
nips-50	no	10	20	0.001	0.05	100	0.398	0.066
nips-50	no	10	20	0.001	0.05	120	0.400	0.068
nips-50	no	10	20	0.001	0.05	140	0.406	0.067
nips-50	no	10	20	0.001	0.05	160	0.404	0.066
nips-50	no	10	20	0.001	0.05	180	0.402	0.071
nips-50	no	10	20	0.001	0.05	200	0.405	0.069
nips-50	no	10	20	0.1	0.14	000	0.406	0.052
nips-50	no	10	20	0.1	0.14	020	0.404	0.064
nips-50	no	10	20	0.1	0.14	040	0.410	0.062
nips-50	no	10	20	0.1	0.14	060	0.413	0.062
nips-50	no	10	20	0.1	0.14	080	0.414	0.064
nips-50	no	10	20	0.1	0.14	100	0.414	0.064
nips-50	no	10	20	0.1	0.14	120	0.413	0.065
nips-50	no	10	20	0.1	0.14	140	0.413	0.065
nips-50	no	10	20	0.1	0.14	160	0.414	0.067
nips-50	no	10	20	0.1	0.14	180	0.417	0.074
nips-50	no	10	20	0.1	0.14	200	0.418	0.073
nips-50	no	10	20	0.2	0.24	000	0.406	0.052
nips-50	no	10	20	0.2	0.24	020	0.408	0.062
nips-50	no	10	20	0.2	0.24	040	0.406	0.064
nips-50	no	10	20	0.2	0.24	060	0.406	0.063
nips-50	no	10	20	0.2	0.24	080	0.406	0.062
nips-50	no	10	20	0.2	0.24	100	0.409	0.064
nips-50	no	10	20	0.2	0.24	120	0.407	0.066
nips-50	no	10	20	0.2	0.24	140	0.406	0.065
nips-50	no	10	20	0.2	0.24	160	0.405	0.068
nips-50	no	10	20	0.2	0.24	180	0.408	0.069
nips-50	no	10	20	0.2	0.24	200	0.408	0.069
nips-50	no	10	20	0.3	0.33	000	0.406	0.052
nips-50	no	10	20	0.3	0.33	020	0.400	0.059
nips-50	no	10	20	0.3	0.33	040	0.400	0.061
nips-50	no	10	20	0.3	0.33	060	0.408	0.060
nips-50	no	10	20	0.3	0.33	080	0.402	0.062
nips-50	no	10	20	0.3	0.33	100	0.402	0.061
nips-50	no	10	20	0.3	0.33	120	0.407	0.064
nips-50	no	10	20	0.3	0.33	140	0.408	0.062
nips-50	no	10	20	0.3	0.33	160	0.408	0.060
nips-50	no	10	20	0.3	0.33	180	0.412	0.061
nips-50	no	10	20	0.3	0.33	200	0.411	0.062
nips-50	no	10	20	0.4	0.43	000	0.406	0.052
nips-50	no	10	20	0.4	0.43	020	0.415	0.061
nips-50	no	10	20	0.4	0.43	040	0.418	0.066
nips-50	no	10	20	0.4	0.43	060	0.419	0.061
nips-50	no	10	20	0.4	0.43	080	0.417	0.060
nips-50	no	10	20	0.4	0.43	100	0.417	0.060
nips-50	no	10	20	0.4	0.43	120	0.415	0.056
nips-50	no	10	20	0.4	0.43	140	0.419	0.057
nips-50	no	10	20	0.4	0.43	160	0.419	0.057
nips-50	no	10	20	0.4	0.43	180	0.418	0.058
nips-50	no	10	20	0.4	0.43	200	0.418	0.060
nips-50	no	10	20	0.5	0.52	000	0.406	0.052
nips-50	no	10	20	0.5	0.52	020	0.401	0.059
nips-50	no	10	20	0.5	0.52	040	0.399	0.063
nips-50	no	10	20	0.5	0.52	060	0.399	0.061
nips-50	no	10	20	0.5	0.52	080	0.406	0.062
nips-50	no	10	20	0.5	0.52	100	0.411	0.059
nips-50	no	10	20	0.5	0.52	120	0.410	0.064
nips-50	no	10	20	0.5	0.52	140	0.408	0.059
nips-50	no	10	20	0.5	0.52	160	0.410	0.060
nips-50	no	10	20	0.5	0.52	180	0.414	0.058
nips-50	no	10	20	0.5	0.52	200	0.411	0.060
nips-50	no	10	20	0.6	0.62	000	0.406	0.052
nips-50	no	10	20	0.6	0.62	020	0.404	0.051
nips-50	no	10	20	0.6	0.62	040	0.410	0.052
nips-50	no	10	20	0.6	0.62	060	0.413	0.053
nips-50	no	10	20	0.6	0.62	080	0.419	0.056
nips-50	no	10	20	0.6	0.62	100	0.419	0.061
nips-50	no	10	20	0.6	0.62	120	0.418	0.059
nips-50	no	10	20	0.6	0.62	140	0.419	0.061
nips-50	no	10	20	0.6	0.62	160	0.421	0.061
nips-50	no	10	20	0.6	0.62	180	0.420	0.062
nips-50	no	10	20	0.6	0.62	200	0.423	0.061
nips-50	no	10	20	0.7	0.71	000	0.406	0.052
nips-50	no	10	20	0.7	0.71	020	0.412	0.061
nips-50	no	10	20	0.7	0.71	040	0.409	0.058
nips-50	no	10	20	0.7	0.71	060	0.414	0.058
nips-50	no	10	20	0.7	0.71	080	0.413	0.055
nips-50	no	10	20	0.7	0.71	100	0.413	0.054
nips-50	no	10	20	0.7	0.71	120	0.413	0.054
nips-50	no	10	20	0.7	0.71	140	0.413	0.053
nips-50	no	10	20	0.7	0.71	160	0.415	0.055
nips-50	no	10	20	0.7	0.71	180	0.416	0.057
