20news-50	top	yes	6	20	0.0	0.0	100	0.426	0.080
20news-50	top	yes	6	20	0.0	0.0	120	0.423	0.074
20news-50	top	yes	6	20	0.0	0.0	140	0.424	0.073
20news-50	top	yes	6	20	0.0	0.0	160	0.423	0.076
20news-50	top	yes	6	20	0.0	0.0	180	0.425	0.080
20news-50	top	yes	6	20	0.0	0.0	200	0.426	0.081
20news-50	top	yes	6	20	0.05	0.66	000	0.419	0.068
20news-50	top	yes	6	20	0.05	0.66	020	0.423	0.075
20news-50	top	yes	6	20	0.05	0.66	040	0.434	0.085
20news-50	top	yes	6	20	0.05	0.66	060	0.440	0.091
20news-50	top	yes	6	20	0.05	0.66	080	0.448	0.089
20news-50	top	yes	6	20	0.05	0.66	100	0.457	0.088
20news-50	top	yes	6	20	0.05	0.66	120	0.467	0.083
20news-50	top	yes	6	20	0.05	0.66	140	0.469	0.084
20news-50	top	yes	6	20	0.05	0.66	160	0.473	0.086
20news-50	top	yes	6	20	0.05	0.66	180	0.476	0.086
20news-50	top	yes	6	20	0.05	0.66	200	0.477	0.086
20news-50	top	yes	6	20	0.1	0.7	000	0.419	0.068
20news-50	top	yes	6	20	0.1	0.7	020	0.434	0.077
20news-50	top	yes	6	20	0.1	0.7	040	0.445	0.080
20news-50	top	yes	6	20	0.1	0.7	060	0.453	0.083
20news-50	top	yes	6	20	0.1	0.7	080	0.458	0.087
20news-50	top	yes	6	20	0.1	0.7	100	0.462	0.085
20news-50	top	yes	6	20	0.1	0.7	120	0.464	0.081
20news-50	top	yes	6	20	0.1	0.7	140	0.469	0.082
20news-50	top	yes	6	20	0.1	0.7	160	0.470	0.081
20news-50	top	yes	6	20	0.1	0.7	180	0.476	0.078
20news-50	top	yes	6	20	0.1	0.7	200	0.473	0.079
20news-50	top	yes	6	20	0.2	0.73	000	0.419	0.068
20news-50	top	yes	6	20	0.2	0.73	020	0.436	0.080
20news-50	top	yes	6	20	0.2	0.73	040	0.447	0.086
